platform_id,ptt,time,location_class,li,latitude,longitude,alt_lat,alt_lon,number_messages,number_messages_gt_120db,best_level,duration,dist,frequency,v_mask,alt,source,est_speed,km_from_home,old_lq,location_quality_index,nops,deleted,actual_ptt,km_from_haul,sst,error_radius,semi_major_axis,semi_minor_axis,ellipse_orientation,hdop,satellite,diag_id,z
eb04-001-16,120349,12/29/2016 2:14,3,,63.48884,-165.86199,63.48884,-165.86198,10,0,-124,429,,401677677.4,0,,,0.3,701.126,,58,3,,120349,,,154,334,70,96,174,NP,31692165,0
eb04-001-16,120349,12/29/2016 2:23,1,,63.46099,-165.86001,63.46099,-165.86002,5,0,-128,228,,401677686.7,20,,,,,,56,3,,120349,,,735,3630,148,89,725,MA,31692166,0
eb04-001-16,120349,12/29/2016 2:40,3,,63.49434,-165.86446,63.49434,-165.86446,12,0,-127,513,,401677737.3,0,,,0.26,700.554,,56,3,,120349,,,130,352,47,86,155,NN,31692167,0
eb04-001-16,120349,12/29/2016 2:49,3,,63.49439,-165.86324,63.49439,-165.86324,12,0,-124,509,,401677736.2,0,,,0.2,700.536,,56,3,,120349,,,131,384,44,80,133,NK,31692168,0
eb04-001-16,120349,12/29/2016 7:18,0,,63.51809,-165.94261,63.51809,-165.94261,10,0,-120,410,,401677695.8,0,,,0.16,698.815,,58,3,,120349,,,2945,355507,24,79,3564,MA,31694651,0
eb04-001-16,120349,12/29/2016 7:57,3,,63.51823,-165.94393,63.51823,-165.94392,7,0,-132,329,,401677705.9,0,,,0.02,698.813,,57,2,,120349,,,235,1353,40,100,345,SR,31694652,0
eb04-001-16,120349,12/29/2016 8:12,B,,63.51824,-165.94396,63.51824,-165.94395,1,0,-133,0,,401677706.2,0,,,0.13,698.813,,6,3,,120349,,,846,1942,368,90,1533,MB,31694653,0
eb04-001-16,120349,12/29/2016 16:03,B,,63.45911,-166.01513,63.45911,-166.01514,1,0,-124,0,,401677698.6,0,,,0.39,706.012,,8,3,,120349,,,3373,9965,1142,107,6746,NP,31723967,0
eb04-001-16,120349,12/29/2016 16:37,B,,63.45892,-166.03616,63.45892,-166.03616,1,0,-135,0,,401677685.7,0,,,-1,705.51,,8,3,,120349,,,3676,7997,1689,111,7941,NN,31723968,0
eb04-001-16,120349,12/29/2016 16:37,B,,63.46565,-166.03398,63.46565,-166.03398,1,0,-128,0,,401677684.9,0,,,-1,705.51,,0,3,,120349,,,2553,5857,1112,106,7215,NK,31723969,0
eb04-001-16,120349,12/29/2016 18:09,B,,63.47882,-166.04776,63.47882,-166.04776,2,0,-125,356,,401677697.4,0,,,-1,704.352,,8,3,,120349,,,2206,185067,26,106,6239,NN,31719069,0
eb04-001-16,120349,12/29/2016 18:09,B,,63.4772,-166.04255,63.4772,-166.04256,1,0,-135,0,,401677694.7,0,,,-1,704.352,,0,3,,120349,,,2177,174165,27,106,6147,NK,31719070,0
eb04-001-16,120349,12/30/2016 1:59,B,,63.40792,-166.15804,63.40792,-166.15804,1,0,-137,0,,401677689.2,20,,,,,,8,2,,120349,,,3081,7176,1322,91,8708,NP,31769475,0
eb04-001-16,120349,12/30/2016 2:02,B,,63.48208,-165.99439,63.48208,-165.99438,1,0,-130,0,,401677683.1,20,,,,,,6,3,,120349,,,3885,7784,1938,76,10983,MA,31769476,0
eb04-001-16,120349,12/30/2016 2:33,A,,63.51069,-165.86188,63.51069,-165.86188,3,0,-127,190,,401677705.4,0,,,0.71,698.749,,6,3,,120349,,,1915,18603,197,61,2126,NN,31769477,0
eb04-001-16,120349,12/30/2016 3:43,1,,63.54861,-165.82378,63.54861,-165.82378,4,0,-130,141,,401677727.1,0,,,1.04,694.22,,57,3,,120349,,,1473,11786,184,77,1982,MA,31769478,0
eb04-001-16,120349,12/30/2016 4:06,3,,63.55829,-165.8077,63.55829,-165.8077,12,0,-123,554,,401677712.6,0,,,3.25,692.998,,56,3,,120349,,,201,2001,20,81,261,NK,31769480,0
eb04-001-16,120349,12/30/2016 4:07,3,,63.55984,-165.8144,63.55984,-165.8144,6,0,-131,364,,401677712.3,0,,,3.1,692.9,,56,2,,120349,,,223,507,97,96,289,SR,31769479,0
eb04-001-16,120349,12/30/2016 4:07,2,,63.56261,-165.81715,63.56261,-165.81715,11,0,-122,552,,401677709.8,20,,,3.1,692.9,,50,3,,120349,,,294,2036,42,79,239,NN,31769481,0
eb04-001-16,120349,12/30/2016 8:37,3,,63.65974,-165.79084,63.65974,-165.79083,12,0,-120,515,,401677697.8,0,,,0.66,681.789,,58,2,,120349,,,143,424,48,96,147,MA,31776591,0
eb04-001-16,120349,12/30/2016 9:06,B,,63.66545,-165.77244,63.66545,-165.77245,2,0,-133,97,,401677702.3,0,,,0.59,680.972,,6,3,,120349,,,892,5556,143,90,1527,SR,31776592,0
eb04-001-16,120349,12/30/2016 13:56,3,,63.74766,-165.83055,63.74766,-165.83055,12,0,-127,504,,401677679.1,0,,,0.83,672.666,,58,3,,120349,,,169,310,91,89,161,SR,31793254,0
eb04-001-16,120349,12/30/2016 14:07,3,,63.75384,-165.82447,63.75384,-165.82446,11,0,-126,470,,401677679.3,0,,,0.82,671.93,,56,3,,120349,,,131,380,45,98,151,NP,31793255,0
eb04-001-16,120349,12/30/2016 17:59,3,,63.81711,-165.79425,63.81711,-165.79425,11,0,-127,467,,401677682.9,0,,,0.5,664.733,,58,3,,120349,,,144,428,48,98,176,NN,31797921,0
eb04-001-16,120349,12/30/2016 19:04,B,,63.834,-165.78683,63.834,-165.78683,2,0,-133,46,,401677683.4,0,,,0.93,662.818,,8,3,,120349,,,1856,2569,1340,94,2405,MA,31804717,0
eb04-001-16,120349,12/30/2016 19:12,B,,63.83042,-165.7771,63.83042,-165.7771,2,0,-133,46,,401677691.6,0,,,0.95,663.101,,8,3,,120349,,,1910,7432,490,94,2483,NP,31804718,0
eb04-001-16,120349,12/31/2016 0:25,B,,63.91786,-165.73142,63.91786,-165.73141,1,0,-133,0,,401677702.2,0,,,1.31,653.113,,8,3,,120349,,,2309,4549,1171,84,6523,NK,31841993,0
eb04-001-16,120349,12/31/2016 2:05,B,,63.94572,-165.6927,63.94572,-165.6927,1,0,-128,0,,401677696.6,20,,,,,,8,3,,120349,,,2465,4969,1222,76,6964,NK,31846451,0
eb04-001-16,120349,12/31/2016 2:17,B,,63.80369,-165.85582,63.80369,-165.85582,2,0,-128,328,,401677684.5,0,,,2,666.863,,6,3,,120349,,,1426,34894,58,111,4026,NN,31846452,0
eb04-001-16,120349,12/31/2016 3:20,A,,63.86015,-165.92406,63.86015,-165.92406,3,0,-126,247,,401677669.6,0,,,1.11,661.505,,8,3,,120349,,,620,2059,186,141,1660,MA,31944148,0
eb04-001-16,120349,12/31/2016 3:40,B,,63.8567,-165.92286,63.8567,-165.92287,1,0,-136,0,,401677682.9,0,,,-1,663.057,,6,3,,120349,,,1146,2033,645,103,2302,SR,31944149,0
eb04-001-16,120349,12/31/2016 3:40,A,,63.84355,-165.90216,63.84355,-165.90216,3,0,-131,436,,401677674,0,,,-1,663.057,,0,3,,120349,,,375,8250,17,78,946,NK,31944150,0
eb04-001-16,120349,12/31/2016 3:57,1,,63.84232,-165.89138,63.84232,-165.89137,4,0,-130,558,,401677674.1,0,,,0.64,663.07,,56,2,,120349,,,1242,25518,60,78,864,NN,31944151,0
eb04-001-16,120349,12/31/2016 4:58,B,,63.86636,-165.90262,63.86636,-165.90262,1,0,-133,0,,401677681.7,0,,,1.37,660.591,,8,3,,120349,,,3172,8203,1226,85,3131,MA,31910820,0
eb04-001-16,120349,12/31/2016 5:20,B,,63.84557,-165.92705,63.84557,-165.92705,2,0,-128,276,,401677691.5,0,,,1.43,663.119,,6,3,,120349,,,2404,33338,173,130,3351,NK,31910821,0
eb04-001-16,120349,12/31/2016 5:20,A,,63.83675,-165.91656,63.83675,-165.91656,3,0,-125,530,,401677688.8,20,,,,,,6,3,,120349,,,138,264,72,91,264,SR,31910822,0
eb04-001-16,120349,12/31/2016 5:41,A,,63.84188,-165.9071,63.84188,-165.9071,3,0,-128,316,,401677687.9,0,,,1.03,663.294,,6,3,,120349,,,163,255,104,76,361,NN,31910823,0
eb04-001-16,120349,12/31/2016 6:36,B,,63.86055,-165.83727,63.86055,-165.83727,2,1,-118,311,,401677675.3,0,,,1.01,660.492,,8,3,,120349,,,728,2548,207,1,2037,MA,31910824,0
eb04-001-16,120349,12/31/2016 8:17,2,,63.87691,-165.74428,63.87691,-165.74428,10,3,-117,474,,401677689.1,0,,,1.87,657.698,,48,3,,120349,,,370,1233,111,89,144,MA,31910825,0
eb04-001-16,120349,12/31/2016 8:35,2,,63.86333,-165.80061,63.86333,-165.80061,6,0,-131,272,,401677707.8,0,,,1.8,659.786,,56,3,,120349,,,302,1873,48,95,485,SR,31910826,0
eb04-001-16,120349,12/31/2016 9:59,B,,63.88826,-165.76058,63.88826,-165.76057,1,0,-132,0,,401677702.6,0,,,0.91,656.643,,8,3,,120349,,,1757,4351,709,89,3473,MA,31910827,0
eb04-001-16,120349,12/31/2016 14:00,3,,63.97333,-166.04051,63.97333,-166.04051,8,0,-129,371,,401677680.8,0,,,1.21,650.605,,58,3,,120349,,,186,790,43,79,236,NP,31910828,0
eb04-001-16,120349,12/31/2016 15:07,3,,63.99764,-166.12818,63.99764,-166.12817,8,0,-125,331,,401677681.5,0,,,1.09,649.027,,58,3,,120349,,,134,388,46,75,170,SR,31910829,0
eb04-001-16,120349,12/31/2016 19:04,B,,64.08398,-166.31138,64.08398,-166.31139,2,0,-129,241,,401677660.3,0,,,0.8,641.997,,8,3,,120349,,,1322,14955,116,149,3730,NK,31910830,0
eb04-001-16,120349,12/31/2016 21:11,B,,64.11493,-166.38922,64.11493,-166.38922,1,0,-130,0,,401677666.7,0,,,0.41,639.671,,8,3,,120349,,,3515,6982,1769,147,9938,NN,31910831,0
eb04-001-16,120349,12/31/2016 22:19,B,,64.10913,-166.38996,64.10913,-166.38995,1,0,-134,0,,401677663.9,0,,,0.36,640.302,,8,3,,120349,,,2048,5371,780,94,5784,NP,31910832,0
eb04-001-16,120349,12/31/2016 22:49,B,,64.11801,-166.39573,64.11801,-166.39574,1,0,-133,0,,401677665.5,0,,,0.61,639.425,,8,3,,120349,,,2157,6372,730,93,6094,NN,31910833,0
eb04-001-16,120349,1/1/2017 0:27,B,,64.12402,-166.47372,64.12402,-166.47372,2,0,-128,253,,401677653.7,0,,,0.5,639.8,,8,3,,120349,,,2033,61257,67,106,5742,NN,32053866,0
eb04-001-16,120349,1/1/2017 1:37,B,,64.12237,-166.46295,64.12237,-166.46295,1,0,-127,0,,401677656.3,20,,,,,,8,3,,120349,,,2576,13573,488,104,7280,NK,32053867,0
eb04-001-16,120349,1/1/2017 1:39,B,,64.11776,-166.44573,64.11776,-166.44572,2,0,-124,217,,401677667,0,,,1.79,640.103,,6,3,,120349,,,2323,130360,41,109,6564,NP,32053868,0
eb04-001-16,120349,1/1/2017 2:06,B,,64.09134,-166.35877,64.09134,-166.35876,2,0,-130,243,,401677691.2,0,,,1.63,641.81,,6,3,,120349,,,847,4988,143,146,2372,NN,32053869,0
eb04-001-16,120349,1/1/2017 3:20,B,,64.09046,-166.35757,64.09046,-166.35757,2,0,-126,372,,401677698.3,0,,,0.36,641.89,,8,3,,120349,,,853,30084,24,87,2388,NK,32053870,0
eb04-001-16,120349,1/1/2017 4:47,B,,64.11089,-166.4159,64.11089,-166.4159,1,0,-124,0,,401677686,0,,,1.38,640.45,,8,3,,120349,,,1591,6978,362,89,4493,SR,32053871,0
eb04-001-16,120349,1/1/2017 4:53,B,,64.10381,-166.41776,64.10381,-166.41776,1,0,-133,0,,401677692.3,0,,,1.56,641.234,,8,3,,120349,,,1700,5858,493,88,4797,NK,32053872,0
eb04-001-16,120349,1/1/2017 5:32,B,,64.12337,-166.39694,64.12337,-166.39694,1,0,-124,0,,401677705.7,0,,,1.07,638.866,,7,3,,120349,,,1767,7597,410,93,4989,NN,32053873,0
eb04-001-16,120349,1/1/2017 6:27,B,,64.14258,-166.33709,64.14258,-166.3371,2,0,-124,281,,401677689.8,0,,,0.78,636.031,,8,3,,120349,,,1587,17435,144,114,4359,SR,32053874,0
eb04-001-16,120349,1/1/2017 8:09,B,,64.15928,-166.29162,64.15928,-166.29163,2,0,-127,328,,401677696.6,0,,,0.46,633.655,,8,2,,120349,,,1083,9613,122,36,2977,SR,32053875,0
eb04-001-16,120349,1/1/2017 9:40,B,,64.18092,-166.27884,64.18092,-166.27884,1,0,-136,0,,401677684.2,0,,,0.28,631.168,,8,3,,120349,,,1667,3071,904,74,4705,SR,32053876,0
eb04-001-16,120349,1/1/2017 12:07,B,,64.17901,-166.25898,64.17901,-166.25899,1,0,-139,0,,401677701.8,0,,,0.48,631.121,,8,3,,120349,,,2263,5302,965,77,6392,NP,32053877,0
eb04-001-16,120349,1/1/2017 12:57,B,,64.15617,-166.26263,64.15617,-166.26263,1,0,-133,0,,401677682.3,0,,,0.51,633.621,,8,3,,120349,,,2249,8239,613,76,6354,SR,32053878,0
eb04-001-16,120349,1/1/2017 13:47,B,,64.15197,-166.25835,64.15197,-166.25835,1,0,-129,0,,401677688.5,0,,,1.7,634.018,,8,3,,120349,,,2254,11043,460,78,6368,NP,31998266,0
eb04-001-16,120349,1/1/2017 14:33,B,,64.20159,-166.11733,64.20159,-166.11732,2,0,-132,496,,401677702.2,0,,,2.18,626.917,,8,3,,120349,,,1376,15635,121,127,3877,SR,31998267,0
eb04-001-16,120349,1/1/2017 15:21,B,,64.20568,-166.04967,64.20568,-166.04967,1,0,-137,0,,401677691.4,0,,,0.93,625.647,,8,3,,120349,,,1977,4415,884,103,3479,NK,31998268,0
eb04-001-16,120349,1/1/2017 15:53,B,,64.2082,-166.0212,64.2082,-166.0212,2,0,-133,198,,401677690.3,0,,,0.98,625.03,,8,3,,120349,,,1318,14429,120,109,3159,NN,31998269,0
eb04-001-16,120349,1/1/2017 16:17,B,,64.22354,-166.02647,64.22354,-166.02647,2,0,-126,435,,401677708.9,0,,,1.3,623.441,,6,3,,120349,,,612,922,406,5,1696,SR,31998270,0
eb04-001-16,120349,1/1/2017 17:00,B,,64.24702,-166.07616,64.24702,-166.07616,2,0,-129,365,,401677702.1,0,,,0.82,621.519,,8,3,,120349,,,1651,11162,244,30,2642,NK,31998271,0
eb04-001-16,120349,1/1/2017 17:09,B,,64.24772,-166.07386,64.24772,-166.07385,1,0,-132,0,,401677701.5,0,,,0.29,621.416,,6,3,,120349,,,1443,3171,656,35,3261,NP,31998272,0
eb04-001-16,120349,1/1/2017 17:35,B,,64.25183,-166.07174,64.25183,-166.07175,2,0,-127,288,,401677699.5,0,,,0.59,620.947,,6,3,,120349,,,768,13512,43,108,1720,NN,31998273,0
eb04-001-16,120349,1/1/2017 18:34,B,,64.2804,-166.06779,64.2804,-166.0678,2,0,-133,691,,401677706.8,0,,,1.04,617.823,,8,3,,120349,,,944,2071,430,80,2643,NK,31998274,0
eb04-001-16,120349,1/1/2017 18:46,B,,64.28001,-166.05072,64.28001,-166.05072,1,0,-137,0,,401677711.7,0,,,1.4,617.656,,8,3,,120349,,,1252,2942,532,94,3521,NP,31998275,0
eb04-001-16,120349,1/1/2017 19:17,B,,64.26287,-166.09894,64.26287,-166.09894,2,0,-128,432,,401677701.7,0,,,1.6,620.095,,8,3,,120349,,,1577,8447,294,139,3493,NN,31998276,0
eb04-001-16,120349,1/1/2017 20:22,B,,64.28298,-166.10589,64.28298,-166.1059,1,0,-129,0,,401677693.4,20,,,,,,8,3,,120349,,,2454,4579,1314,108,4428,NK,31986220,0
eb04-001-16,120349,1/1/2017 20:29,B,,64.29502,-166.12144,64.29502,-166.12144,1,0,-135,0,,401677708.3,20,,,,,,6,3,,120349,,,2153,3726,1243,96,3881,NP,31986221,0
eb04-001-16,120349,1/1/2017 20:55,2,,64.3427,-166.15326,64.3427,-166.15326,5,0,-127,496,,401677701.9,0,,,1.04,612.197,,56,3,,120349,,,305,1164,80,97,282,NN,31986222,0
eb04-001-16,120349,1/1/2017 21:56,B,,64.35812,-166.16655,64.35812,-166.16655,1,0,-128,0,,401677708,0,,,0.49,610.709,,8,3,,120349,,,2326,5047,1072,90,2959,NK,31986223,0
eb04-001-16,120349,1/1/2017 22:11,B,,64.35436,-166.1656,64.35436,-166.1656,1,0,-131,0,,401677710.4,0,,,0.3,611.101,,6,3,,120349,,,2672,4560,1565,95,3926,NP,31986224,0
eb04-001-16,120349,1/1/2017 22:39,B,,64.3526,-166.16427,64.3526,-166.16428,1,0,-137,0,,401677710.4,0,,,0.43,611.273,,6,3,,120349,,,2809,4999,1578,95,4404,NN,31986225,0
eb04-001-16,120349,1/2/2017 1:10,B,,64.36842,-166.29888,64.36842,-166.29887,2,0,-128,360,,401677717.3,0,,,1.71,611.319,,8,3,,120349,,,1622,32490,81,121,4568,NK,31986226,0
eb04-001-16,120349,1/2/2017 2:00,B,,64.42558,-166.39921,64.42558,-166.39922,2,0,-132,42,,401677706.9,0,,,1.84,606.545,,8,3,,120349,,,2196,4556,1058,68,2335,NN,31986227,0
eb04-001-16,120349,1/2/2017 3:33,2,,64.43714,-166.51217,64.43714,-166.51218,14,0,-126,605,,401677718.2,0,,,0.83,606.859,,58,3,,120349,,,412,2964,57,71,328,NN,31986228,0
eb04-001-16,120349,1/2/2017 4:14,3,,64.44859,-166.53284,64.44859,-166.53284,5,0,-133,373,,401677707.6,0,,,0.37,605.926,,58,3,,120349,,,248,347,176,82,378,SR,31986229,0
eb04-001-16,120349,1/2/2017 4:28,B,,64.44809,-166.5316,64.44809,-166.5316,2,0,-133,45,,401677703.7,0,,,0.57,605.962,,6,3,,120349,,,545,1223,242,88,1456,NK,31986230,0
eb04-001-16,120349,1/2/2017 6:00,B,,64.47228,-166.6378,64.47228,-166.6378,2,0,-130,43,,401677690.9,0,,,1.57,604.887,,8,3,,120349,,,1462,4713,453,103,3400,SR,31986231,0
eb04-001-16,120349,1/2/2017 6:13,1,,64.47441,-166.67364,64.47441,-166.67365,4,0,-131,239,,401677687.3,0,,,1.5,605.174,,56,3,,120349,,,683,2503,186,119,894,NK,31986232,0
eb04-001-16,120349,1/2/2017 16:32,3,,64.71614,-167.11635,64.71614,-167.11635,9,0,-130,330,,401677675.1,0,,,1.03,586.417,,58,3,,120349,,,169,743,38,103,342,NK,31986233,0
eb04-001-16,120349,1/2/2017 16:58,3,,64.73139,-167.12472,64.73139,-167.12473,7,0,-128,329,,401677673.3,0,,,1.01,584.956,,56,3,,120349,,,147,229,93,81,234,NP,31986234,0
eb04-001-16,120349,1/2/2017 21:30,1,,64.85621,-167.19931,64.85621,-167.19931,5,0,-133,143,,401677678.9,0,,,0.65,573.142,,58,3,,120349,,,1121,8642,145,116,2449,NK,31993519,0
eb04-001-16,120349,1/2/2017 21:55,3,,64.86092,-167.20615,64.86092,-167.20615,8,0,-134,319,,401677674.5,0,,,0.55,572.765,,66,3,,120349,,,189,272,130,134,432,NP,31993520,0
eb04-001-16,120349,1/3/2017 2:28,3,,64.96099,-167.24259,64.96099,-167.24258,12,0,-123,467,,401677671.2,0,,,0.84,562.973,,58,3,,120349,,,159,348,72,83,146,NK,32020984,0
eb04-001-16,120349,1/3/2017 2:59,2,,64.97737,-167.24112,64.97737,-167.24112,4,0,-131,139,,401677677.1,0,,,0.8,561.249,,58,3,,120349,,,408,497,335,169,1101,NP,32020985,0
eb04-001-16,120349,1/3/2017 7:05,3,,65.05682,-167.25235,65.05682,-167.25235,8,0,-126,463,,401677672.6,0,,,0.63,553.209,,58,3,,120349,,,188,578,60,107,202,SR,32027919,0
eb04-001-16,120349,1/3/2017 7:18,1,,65.05996,-167.26135,65.05996,-167.26135,15,5,-116,730,,401677671.2,0,,,0.56,553.04,,56,3,,120349,,,1048,41877,26,79,907,MA,32027920,0
eb04-001-16,120349,1/3/2017 8:16,A,,65.07116,-167.28268,65.07116,-167.28268,3,0,-127,92,,401677651.2,0,,,0.39,552.252,,8,3,,120349,,,1497,12079,185,95,2392,MB,32027921,0
eb04-001-16,120349,1/3/2017 8:38,2,,65.0734,-167.28972,65.0734,-167.28972,12,0,-125,508,,401677661.1,0,,,0.46,552.143,,56,3,,120349,,,307,939,100,91,173,SR,32027922,0
eb04-001-16,120349,1/3/2017 17:11,3,,65.23014,-167.419,65.23014,-167.419,13,0,-125,563,,401677680.4,0,,,0.66,538.315,,58,3,,120349,,,131,291,58,89,157,NN,32042632,0
eb04-001-16,120349,1/3/2017 17:48,3,,65.24262,-167.43625,65.24262,-167.43625,12,0,-124,511,,401677684.8,0,,,0.57,537.352,,58,3,,120349,,,115,582,22,92,144,NK,32042633,0
eb04-001-16,120349,1/4/2017 3:19,B,,65.41626,-167.55357,65.41626,-167.55357,2,0,-126,44,,401677691,20,,,,,,8,3,,120349,,,2356,7295,760,50,6655,NN,32078739,0
eb04-001-16,120349,1/4/2017 3:42,B,,65.34841,-167.62705,65.34841,-167.62704,1,0,-130,0,,401677693.7,0,,,0.35,530.139,,6,3,,120349,,,4209,15114,1172,41,11902,MA,32078740,0
eb04-001-16,120349,1/4/2017 3:44,2,,65.32139,-167.59687,65.32139,-167.59686,8,0,-124,332,,401677696.3,20,,,,,,56,3,,120349,,,304,5665,16,79,577,NK,32078741,0
eb04-001-16,120349,1/4/2017 4:48,3,,65.33892,-167.61647,65.33892,-167.61647,10,0,-123,466,,401677689.9,0,,,0.33,530.9,,58,2,,120349,,,131,1150,14,86,229,NN,32082601,0
eb04-001-16,120349,1/4/2017 4:52,3,,65.33926,-167.61475,65.33926,-167.61475,9,0,-124,422,,401677689.1,0,,,0.5,530.832,,56,3,,120349,,,121,272,53,94,174,SR,32082600,0
eb04-001-16,120349,1/4/2017 8:11,3,,65.38661,-167.72856,65.38661,-167.72856,7,0,-130,368,,401677679,0,,,0.73,528.232,,58,3,,120349,,,130,338,49,93,208,SR,32086497,0
eb04-001-16,120349,1/4/2017 8:34,3,,65.39481,-167.74216,65.39481,-167.74216,12,0,-123,519,,401677683.2,0,,,0.71,527.669,,56,3,,120349,,,118,384,36,93,137,MA,32086498,0
eb04-001-16,120349,1/4/2017 13:13,B,,65.47268,-167.84828,65.47268,-167.84828,1,0,-130,0,,401677684.8,0,,,0.44,521.94,,8,3,,120349,,,2006,6240,645,85,5666,NP,32094317,0
eb04-001-16,120349,1/4/2017 15:42,B,,65.49584,-167.86004,65.49584,-167.86005,1,0,-133,0,,401677696.4,0,,,1.06,519.855,,8,3,,120349,,,3608,9234,1409,102,10202,NK,32106055,0
eb04-001-16,120349,1/4/2017 16:23,A,,65.44704,-167.89607,65.44704,-167.89607,3,0,-129,502,,401677682.7,20,,,,,,8,3,,120349,,,336,5401,20,83,574,SR,32108033,0
eb04-001-16,120349,1/4/2017 16:33,B,,65.45804,-167.94039,65.45804,-167.94038,2,0,-128,323,,401677702.4,0,,,0.97,525.264,,6,3,,120349,,,646,4605,90,72,1080,NP,32108034,0
eb04-001-16,120349,1/4/2017 17:03,B,,65.45695,-167.93781,65.45695,-167.9378,2,0,-130,369,,401677694,0,,,1.19,525.321,,6,3,,120349,,,1153,20107,66,75,1815,NN,32108035,0
eb04-001-16,120349,1/4/2017 17:22,B,,65.45388,-167.9938,65.45388,-167.9938,2,0,-125,362,,401677686.8,0,,,1.39,526.766,,6,3,,120349,,,478,1362,167,156,1319,NK,32108036,0
eb04-001-16,120349,1/4/2017 18:03,B,,65.45764,-168.01948,65.45764,-168.01949,2,0,-134,342,,401677682.7,0,,,0.43,526.916,,8,3,,120349,,,766,3007,195,176,2148,SR,32111941,0
eb04-001-16,120349,1/4/2017 18:14,B,,65.45566,-168.01839,65.45566,-168.01839,1,0,-132,0,,401677683.3,0,,,0.38,527.092,,6,3,,120349,,,899,1045,773,147,2526,NP,32111942,0
eb04-001-16,120349,1/4/2017 18:40,B,,65.46126,-168.01908,65.46126,-168.01907,2,0,-129,313,,401677684.5,0,,,0.68,526.547,,6,3,,120349,,,686,20888,22,104,1917,NN,32111943,0
eb04-001-16,120349,1/4/2017 18:59,B,,65.46603,-168.04037,65.46603,-168.04037,2,0,-125,412,,401677686.8,0,,,-1,526.42,,6,3,,120349,,,806,31518,20,96,2258,NK,32183968,0
eb04-001-16,120349,1/4/2017 18:59,B,,65.46478,-168.03002,65.46478,-168.03001,1,0,-126,0,,401677683.2,0,,,-1,526.42,,0,3,,120349,,,927,41553,20,96,2605,MA,32183969,0
eb04-001-16,120349,1/4/2017 19:52,B,,65.47404,-168.06283,65.47404,-168.06284,1,0,-131,0,,401677684.7,0,,,-1,526.297,,8,3,,120349,,,1290,4811,345,92,3637,MB,32183970,0
eb04-001-16,120349,1/4/2017 19:52,B,,65.47266,-168.0622,65.47266,-168.0622,1,0,-129,0,,401677689.4,0,,,-1,526.297,,0,3,,120349,,,1187,3941,357,91,3343,NP,32183971,0
eb04-001-16,120349,1/4/2017 20:19,A,,65.47105,-168.15785,65.47105,-168.15785,3,0,-129,595,,401677683.7,0,,,1.42,528.443,,6,3,,120349,,,188,1231,28,102,440,NN,32183972,0
eb04-001-16,120349,1/4/2017 20:39,B,,65.47138,-168.15603,65.47138,-168.15604,2,0,-124,394,,401677683.7,0,,,0.86,528.372,,6,3,,120349,,,478,6207,36,109,1317,MA,32183973,0
eb04-001-16,120349,1/4/2017 20:43,B,,65.47297,-168.16193,65.47297,-168.16193,1,0,-125,0,,401677682.5,0,,,0.98,528.337,,6,3,,120349,,,601,3042,118,106,1672,NK,32183974,0
eb04-001-16,120349,1/4/2017 21:29,B,,65.47635,-168.17887,65.47635,-168.17886,1,0,-131,0,,401677682.5,0,,,-1,528.182,,0,3,,120349,,,1369,4113,455,97,3860,MB,32183976,0
eb04-001-16,120349,1/4/2017 21:29,B,,65.48102,-168.19265,65.48102,-168.19266,1,0,-131,0,,401677679.6,0,,,-1,528.182,,8,3,,120349,,,1107,2916,420,96,3115,NP,32183975,0
eb04-001-16,120349,1/4/2017 22:06,B,,65.48068,-168.21932,65.48068,-168.21931,1,0,-129,0,,401677692.4,0,,,0.53,528.776,,7,3,,120349,,,1479,3844,568,99,4172,NN,32138230,0
eb04-001-16,120349,1/4/2017 22:21,B,,65.47653,-168.22042,65.47653,-168.22041,1,0,-122,0,,401677697.9,0,,,-1,529.373,,6,3,,120349,,,1546,4758,502,98,4363,MA,32138231,0
eb04-001-16,120349,1/4/2017 22:21,B,,65.47329,-168.21286,65.47329,-168.21286,1,0,-128,0,,401677695.2,0,,,-1,529.373,,0,3,,120349,,,1408,5583,354,96,3970,NK,32138232,0
eb04-001-16,120349,1/4/2017 23:58,B,,65.49514,-168.29239,65.49514,-168.29239,1,0,-128,0,,401677697.9,0,,,-1,528.732,,8,3,,120349,,,2065,5527,771,95,5834,NK,32138233,0
eb04-001-16,120349,1/4/2017 23:58,B,,65.49098,-168.26544,65.49098,-168.26544,1,0,-124,0,,401677702.4,0,,,-1,528.732,,0,3,,120349,,,2541,10008,645,96,7181,MA,32138234,0
eb04-001-16,120349,1/5/2017 1:23,B,,65.52014,-168.38509,65.52014,-168.38509,1,0,-137,0,,401677710.6,0,,,0.96,528.418,,8,3,,120349,,,2439,7941,748,91,6891,NN,32138235,0
eb04-001-16,120349,1/5/2017 1:37,B,,65.51912,-168.37265,65.51912,-168.37265,1,0,-127,0,,401677713,0,,,0.88,528.25,,6,3,,120349,,,2414,7660,760,93,6822,NK,32138236,0
eb04-001-16,120349,1/5/2017 4:20,B,,65.53536,-168.60413,65.53536,-168.60413,2,0,-129,149,,401677708.6,0,,,0.91,531.724,,8,3,,120349,,,1268,25721,62,103,3576,SR,32155493,0
eb04-001-16,120349,1/5/2017 4:45,B,,65.53884,-168.62517,65.53884,-168.62517,2,0,-123,186,,401677706.6,0,,,0.45,531.853,,6,3,,120349,,,589,16607,20,77,1641,NN,32155494,0
